price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
260000,"Бояна, София",Тристаен апартамент в София,110 кв.м,Тухла,Not Available,2 етаж,Непоследен
89000,"Люлин 5, София",Едностаен апартамент в София,43 кв.м,Панел,Not Available,8 етаж,Последен етаж
140000,"Надежда 3, София",Двустаен апартамент в София,64 кв.м,Тухла,Not Available,3 етаж,Непоследен
243000,"Хиподрума, София",Тристаен апартамент в София,92 кв.м,ЕПК/ПК,Not Available,1 етаж,Непоследен
336836,"Манастирски Ливади, София",Многостаен апартамент в София,164 кв.м,Тухла,2022 г.,5 етаж,Непоследен
249435,"Манастирски Ливади, София",Тристаен апартамент в София,111 кв.м,Тухла,2022 г.,6 етаж,Последен етаж
220850,"Люлин 6, София",Многостаен апартамент в София,147 кв.м,Тухла,2026 г.,2 етаж,Непоследен
228000,"Люлин 6, София",Многостаен апартамент в София,147 кв.м,Тухла,2026 г.,4 етаж,Последен етаж
220850,"Люлин 6, София",Многостаен апартамент в София,147 кв.м,Тухла,2025 г.,3 етаж,Непоследен
245430,"Манастирски Ливади, София",Двустаен апартамент в София,109 кв.м,Тухла,2022 г.,6 етаж,Последен етаж
256500,"Малинова Долина, София",Тристаен апартамент в София,171.71 кв.м,Тухла,Not Available,5 етаж,Not Available
220000,"Център, София",Тристаен апартамент в София,80 кв.м,Тухла,1940 г.,5 етаж,Последен етаж
245430,"Манастирски Ливади, София",Ателие/Студио,109 кв.м,Тухла,2022 г.,6 етаж,Последен етаж
275418,"Оборище, София",Тристаен апартамент в София,125 кв.м,Тухла,2026 г.,8 етаж,Непоследен
367092,"Оборище, София",Многостаен апартамент в София,166 кв.м,Тухла,2026 г.,6 етаж,Непоследен
275418,"Оборище, София",Тристаен апартамент в София,125 кв.м,Тухла,2026 г.,7 етаж,Непоследен
275418,"Оборище, София",Тристаен апартамент в София,125 кв.м,Тухла,2026 г.,4 етаж,Непоследен
275418,"Оборище, София",Тристаен апартамент в София,125 кв.м,Тухла,2026 г.,5 етаж,Непоследен
275418,"Оборище, София",Тристаен апартамент в София,125 кв.м,Тухла,2026 г.,6 етаж,Непоследен
370000,"Медицинска академия, София",Многостаен апартамент в София,122 кв.м,Тухла,1974 г.,2 етаж,Непоследен
570000,"Кръстова Вада, София",Тристаен апартамент в София,190 кв.м,Тухла,2025 г.,7 етаж,Последен етаж
286400,"Манастирски Ливади, София",Тристаен апартамент в София,110.16 кв.м,Тухла,Not Available,4 етаж,Not Available
228000,"Борово, София",Тристаен апартамент в София,100 кв.м,Тухла,2000 г.,5 етаж,Непоследен
208500,"Младост 4, София",Двустаен апартамент в София,72 кв.м,Тухла,Not Available,3 етаж,Непоследен
224000,"Овча Купел 1, София",Тристаен апартамент в София,111 кв.м,Тухла,Not Available,4 етаж,Непоследен
334586,"Драгалевци, София",Тристаен апартамент в София,131 кв.м,Тухла,Not Available,4 етаж,Непоследен
261375,"Драгалевци, София",Тристаен апартамент в София,105 кв.м,Тухла,Not Available,3 етаж,Непоследен
328025,"Драгалевци, София",Тристаен апартамент в София,131 кв.м,Тухла,Not Available,3 етаж,Непоследен
328025,"Драгалевци, София",Тристаен апартамент в София,131 кв.м,Тухла,Not Available,3 етаж,Непоследен
321465,"Драгалевци, София",Тристаен апартамент в София,131 кв.м,Тухла,Not Available,2 етаж,Непоследен
