price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
185000.0,Света Троица,Тристаен,68.0,Панел,1986.0,7.0,Непоследен
135000.0,Надежда 2,Тристаен,63.0,ЕПК/ПК,1989.0,1.0,Непоследен
199999.0,Бъкстон,Тристаен,90.0,Панел,1986.0,1.0,Първи жилищен
129000.0,Красна Поляна,Двустаен,66.0,Панел,1987.0,6.0,Непоследен
119000.0,Люлин 10,Двустаен,44.0,ЕПК/ПК,1988.0,12.0,Непоследен
136000.0,Студентски Град,Двустаен,80.0,Тухла,2025.0,2.0,Непоследен
136000.0,Малинова Долина,Двустаен,80.0,Тухла,2025.0,2.0,Непоследен
315000.0,Лозенец,Тристаен,100.0,Тухла,2000.0,4.0,Непоследен
230000.0,Изгрев,Двустаен,62.0,ЕПК/ПК,1980.0,13.0,Непоследен
350000.0,Белите Брези,Тристаен,112.0,Тухла,2000.0,3.0,Непоследен
279900.0,Център,Тристаен,96.0,Тухла,1960.0,4.0,Непоследен
320700.0,Манастирски Ливади,Двустаен,93.0,Тухла,2006.0,5.0,Непоследен
468000.0,Борово,Многостаен,180.0,Тухла,2009.0,6.0,Непоследен
219500.0,Манастирски Ливади,Двустаен,64.0,Тухла,2006.0,5.0,Непоследен
315000.0,Лозенец,Тристаен,96.0,Тухла,2002.0,4.0,Непоследен
468000.0,Лозенец,Тристаен,100.0,Тухла,1996.0,5.0,Непоследен
284000.0,Младост 4,Двустаен,71.0,Тухла,2015.0,2.0,Непоследен
139000.0,Левски В,Двустаен,83.0,Тухла,2027.0,4.0,Непоследен
117000.0,Левски В,Тристаен,73.0,Тухла,2027.0,4.0,Непоследен
129500.0,Овча Купел,Двустаен,70.0,Тухла,2025.0,3.0,Непоследен
337500.0,Бъкстон,Многостаен,150.0,Тухла,2024.0,3.0,Непоследен
119000.0,Надежда 2,Двустаен,70.0,Тухла,2025.0,3.0,Непоследен
129500.0,Люлин 10,Двустаен,70.0,Тухла,2024.0,3.0,Непоследен
163980.0,Горна Баня,Тристаен,92.0,Тухла,2025.0,3.0,Непоследен
194000.0,в.з.Малинова долина,Двустаен,55.0,Тухла,2023.0,2.0,Последен етаж
112000.0,Лозенец,Едностаен,44.0,Тухла,2006.0,,Партер
204000.0,Малинова Долина,Тристаен,81.0,Тухла,2025.0,1.0,Партер
100602.0,Горна Баня,Двустаен,60.0,Тухла,2025.0,3.0,Непоследен
234000.0,Витоша,Двустаен,75.0,Тухла,2013.0,,Последен етаж
96000.0,Витоша,Двустаен,55.0,Тухла,2022.0,1.0,Партер
179900.0,Младост 1,Тристаен,78.0,Панел,1970.0,6.0,Непоследен
299999.0,Център,Тристаен,85.0,Тухла,1945.0,4.0,Последен етаж
308933.0,Студентски Град,Многостаен,226.0,Тухла,2025.0,5.0,Последен етаж
358000.0,Драгалевци,Тристаен,115.0,Тухла,2007.0,3.0,Последен етаж
169000.0,Малашевци,Многостаен,85.0,Панел,1985.0,4.0,Непоследен
256500.0,Малинова Долина,Тристаен,172.0,Тухла,2024.0,6.0,Непоследен
185000.0,Студентски Град,Двустаен,71.0,Тухла,2023.0,5.0,Непоследен
230000.0,Карпузица,Тристаен,87.0,Тухла,2025.0,2.0,Непоследен
230000.0,Княжево,Тристаен,87.0,Тухла,2025.0,2.0,Непоследен
258000.0,Лозенец,Тристаен,100.0,Тухла,1990.0,5.0,Последен етаж
374990.0,Борово,Многостаен,250.0,Тухла,1997.0,2.0,Непоследен
374990.0,Борово,Многостаен,250.0,Тухла,1999.0,2.0,Непоследен
374990.0,Борово,Мезонет,250.0,Тухла,1999.0,2.0,Непоследен
274680.0,Дружба 1,Тристаен,103.0,Тухла,2026.0,6.0,Непоследен
181000.0,Люлин 8,Двустаен,60.0,Тухла,2017.0,5.0,Непоследен
163000.0,Зона Б18,Двустаен,60.0,Тухла,2005.0,7.0,Последен етаж
248700.0,Овча Купел,Двустаен,84.0,Тухла,2010.0,3.0,Непоследен
130000.0,Надежда 3,Двустаен,60.0,Панел,1980.0,3.0,Непоследен
240000.0,Център,Тристаен,85.0,Тухла,1990.0,1.0,Партер
149500.0,Манастирски Ливади,Двустаен,65.0,Тухла,2027.0,3.0,Непоследен
79000.0,Студентски Град,Едностаен,42.0,Тухла,2025.0,3.0,Непоследен
450000.0,Белите Брези,Многостаен,180.0,Тухла,1996.0,2.0,Непоследен
145000.0,Дървеница,Двустаен,53.0,Панел,1987.0,1.0,Непоследен
173000.0,Разсадника,Двустаен,61.0,ЕПК/ПК,1995.0,9.0,Непоследен
115000.0,Студентски Град,Двустаен,57.0,Тухла,2019.0,,Непоследен
330000.0,Манастирски Ливади,Тристаен,224.0,Тухла,2025.0,3.0,Непоследен
188600.0,Банишора,Едностаен,72.0,Тухла,2025.0,13.0,Непоследен
185000.0,Редута,Двустаен,60.0,Тухла,2016.0,2.0,Непоследен
180000.0,Младост 1,Тристаен,80.0,Панел,1977.0,2.0,Непоследен
150000.0,Овча Купел 2,Двустаен,62.0,Тухла,2024.0,2.0,Непоследен
229000.0,Горубляне,Двустаен,70.0,Тухла,2020.0,2.0,Непоследен
235394.0,Дружба 1,Тристаен,138.0,Тухла,2025.0,3.0,
214000.0,Дружба 1,Тристаен,107.0,ЕПК/ПК,1986.0,10.0,
248800.0,Надежда 3,Тристаен,8862.0,Тухла,,8.0,
159000.0,София,Едностаен,4322.0,Панел,,2.0,
250000.0,София,Многостаен,145.0,Тухла,2008.0,6.0,Последен етаж
185000.0,ми 11-ти километър,Двустаен,105.0,Тухла,2024.0,1.0,Партер
325000.0,ЦЕНТЪР,Многостаен,100.0,Тухла,1968.0,5.0,Непоследен
167200.0,Център,Двустаен,76.0,Тухла,2025.0,2.0,Първи жилищен
245000.0,Манастирски Ливади,Тристаен,107.0,Тухла,2017.0,6.0,Непоследен
206000.0,Малинова Долина,Двустаен,74.0,Тухла,2020.0,6.0,Последен етаж
190000.0,Център,Двустаен,70.0,Тухла,1965.0,3.0,Непоследен
369852.0,Изгрев,Тристаен,83.0,Тухла,,2.0,Непоследен
229000.0,Редута,Тристаен,96.0,Тухла,,2.0,Непоследен
186000.0,Редута,Тристаен,79.0,Тухла,,3.0,Непоследен
220000.0,Редута,Тристаен,92.0,Тухла,,4.0,Непоследен
215000.0,Гоце Делчев,Двустаен,69.0,Тухла,,4.0,Непоследен
305000.0,Гоце Делчев,Тристаен,108.0,Тухла,,4.0,Непоследен
245000.0,Редута,Тристаен,98.0,Тухла,,3.0,Непоследен
235000.0,Редута,Тристаен,94.0,Тухла,,3.0,Непоследен
199000.0,Люлин 9,Многостаен,115.0,Тухла,,1.0,Партер
385800.0,Бояна,Многостаен,160.0,Тухла,,1.0,Непоследен
210000.0,Овча Купел 2,Тристаен,82.0,Тухла,,1.0,Непоследен
180000.0,Дървеница,Двустаен,63.0,Тухла,,2.0,Непоследен
270000.0,Кръстова Вада,Двустаен,77.0,Тухла,,1.0,Партер
660000.0,Център,Многостаен,181.0,Тухла,,2.0,Непоследен
292000.0,Хиподрума,Двустаен,81.0,Тухла,,4.0,Непоследен
229000.0,Красно Село,Двустаен,64.0,Панел,,5.0,Непоследен
690000.0,Център,Тристаен,93.0,Тухла,,5.0,Последен етаж
399000.0,Кръстова Вада,Тристаен,133.0,Тухла,,6.0,Непоследен
218800.0,Кръстова Вада,Двустаен,73.0,Тухла,,5.0,Непоследен
225330.0,Кръстова Вада,Двустаен,75.0,Тухла,,5.0,Непоследен
232410.0,Кръстова Вада,Двустаен,77.0,Тухла,,4.0,Непоследен
351000.0,Кръстова Вада,Тристаен,119.0,Тухла,,4.0,Непоследен
239400.0,Кръстова Вада,Двустаен,80.0,Тухла,,3.0,Непоследен
360000.0,Кръстова Вада,Тристаен,120.0,Тухла,,2.0,Непоследен
243000.0,Кръстова Вада,Двустаен,81.0,Тухла,,2.0,Непоследен
114410.0,Малинова Долина,Двустаен,39.0,Тухла,2025.0,1.0,Партер
308000.0,Малинова Долина,Многостаен,166.0,Тухла,2025.0,5.0,Последен етаж
125000.0,Надежда 1,Едностаен,46.0,Панел,1980.0,7.0,Непоследен
190000.0,Люлин 4,Тристаен,90.0,Панел,1980.0,7.0,Непоследен
33000.0,Дружба 2,Едностаен,47.0,Панел,1988.0,,Непоследен
149000.0,Левски В,Двустаен,73.0,Панел,1994.0,8.0,Последен етаж
275000.0,Гоце Делчев,Тристаен,84.0,Панел,1970.0,3.0,Непоследен
254714.0,Дружба 1,Тристаен,138.0,Тухла,2025.0,5.0,
269433.0,Дружба 1,Тристаен,146.0,Тухла,2025.0,2.0,
237280.0,Дружба 1,Тристаен,122.0,Тухла,2025.0,3.0,
225111.0,Дружба 1,Тристаен,122.0,Тухла,2025.0,4.0,
730000.0,Манастирски Ливади,Тристаен,158.0,Тухла,2024.0,11.0,Непоследен
157500.0,Малинова Долина,Двустаен,75.0,Тухла,2026.0,4.0,Непоследен
250000.0,Борово,Двустаен,65.0,Тухла,2007.0,4.0,Непоследен
105000.0,Овча Купел 2,Едностаен,51.0,Тухла,2025.0,8.0,Последен етаж
85000.0,Сухата река,Едностаен,30.0,ЕПК/ПК,1990.0,4.0,Непоследен
439500.0,Център,Многостаен,110.0,Тухла,1945.0,6.0,Последен етаж
210000.0,Овча Купел,Мезонет,115.0,Тухла,2020.0,2.0,Непоследен
270000.0,Дружба 1,Двустаен,66.0,Тухла,2024.0,4.0,Непоследен
215000.0,Банишора,Двустаен,71.0,Тухла,1998.0,4.0,Непоследен
80000.0,Захарна Фабрика,Едностаен,40.0,Тухла,1960.0,1.0,Непоследен
310000.0,Гео Милев,Двустаен,78.0,Тухла,1956.0,3.0,Непоследен
141000.0,Люлин 1,Тристаен,92.0,Панел,1986.0,1.0,Непоследен
298000.0,Център,Тристаен,100.0,Тухла,1980.0,2.0,Непоследен
109800.0,Западен Парк,Двустаен,60.0,Тухла,1965.0,4.0,Последен етаж
330000.0,Център,Мезонет,141.0,Тухла,2004.0,,Непоследен
141000.0,Обеля 2,Тристаен,92.0,Панел,1986.0,1.0,Първи жилищен
275000.0,Гоце Делчев,Тристаен,84.0,Панел,1970.0,,Непоследен
325000.0,Кръстова Вада,Тристаен,93.0,Тухла,2025.0,,Партер
145000.0,Младост 3,Двустаен,45.0,ЕПК/ПК,1986.0,9.0,Непоследен
372000.0,Младост 4,Тристаен,107.0,Тухла,2025.0,2.0,Непоследен
69900.0,Ботунец,Двустаен,54.0,Тухла,1963.0,2.0,Непоследен
259000.0,в.з.Врана - Лозен,Тристаен,103.0,Тухла,2024.0,2.0,Непоследен
135000.0,Обеля 2,Двустаен,52.0,Панел,1987.0,1.0,Първи жилищен
545000.0,Център,Многостаен,105.0,Тухла,2002.0,8.0,Непоследен
90045.0,Модерно Предградие,Двустаен,62.0,Тухла,2026.0,3.0,Непоследен
97571.0,Модерно Предградие,Двустаен,67.0,Тухла,2026.0,2.0,Непоследен
165438.0,Модерно Предградие,Тристаен,118.0,Тухла,2026.0,2.0,Непоследен
86940.0,Модерно Предградие,Двустаен,62.0,Тухла,2026.0,2.0,Непоследен
115000.0,Студентски Град,Едностаен,37.0,Тухла,2025.0,7.0,Непоследен
214900.0,Овча Купел,Тристаен,136.0,Тухла,2009.0,5.0,Непоследен
209800.0,Кръстова Вада,Двустаен,61.0,Тухла,2023.0,4.0,Непоследен
118000.0,Витоша,Едностаен,44.0,Тухла,2012.0,5.0,Непоследен
495000.0,Яворов,Многостаен,130.0,Тухла,1995.0,3.0,Непоследен
181000.0,Люлин 8,Двустаен,60.0,Тухла,2015.0,5.0,Непоследен
189000.0,Зона Б19,Двустаен,67.0,Тухла,2024.0,6.0,Непоследен
228000.0,Зона Б19,Тристаен,84.0,ЕПК/ПК,1990.0,7.0,Непоследен
130000.0,Студентски Град,Двустаен,45.0,Тухла,2020.0,2.0,Непоследен
298000.0,Кръстова Вада,Двустаен,9251.0,Тухла,2012.0,2.0,Непоследен
145000.0,Младост 3,Двустаен,45.0,ЕПК/ПК,1980.0,9.0,Непоследен
209990.0,Манастирски Ливади,Тристаен,95.0,Тухла,2026.0,3.0,Непоследен
237000.0,Младост 1,Тристаен,85.0,ЕПК/ПК,1975.0,3.0,Непоследен
